value_set_name,code_system,logical_definition,code,code_description,concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
ComorbidConditionVS,ICD-10-CM,NA,C7A.011,Malignant carcinoid tumor of the jejunum,45590927,Malignant carcinoid tumor of the jejunum,Condition,ICD10CM,6-char billing code,NA,C7A.011,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C7A.012,Malignant carcinoid tumor of the ileum,45552287,Malignant carcinoid tumor of the ileum,Condition,ICD10CM,6-char billing code,NA,C7A.012,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C7A.019,"Malignant carcinoid tumor of the small intestine, unspecified portion",45605290,"Malignant carcinoid tumor of the small intestine, unspecified portion",Condition,ICD10CM,6-char billing code,NA,C7A.019,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C7A.020,Malignant carcinoid tumor of the appendix,45600531,Malignant carcinoid tumor of the appendix,Condition,ICD10CM,6-char billing code,NA,C7A.020,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C7A.021,Malignant carcinoid tumor of the cecum,45561835,Malignant carcinoid tumor of the cecum,Condition,ICD10CM,6-char billing code,NA,C7A.021,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C7A.022,Malignant carcinoid tumor of the ascending colon,45547526,Malignant carcinoid tumor of the ascending colon,Condition,ICD10CM,6-char billing code,NA,C7A.022,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C7A.023,Malignant carcinoid tumor of the transverse colon,45605291,Malignant carcinoid tumor of the transverse colon,Condition,ICD10CM,6-char billing code,NA,C7A.023,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C7A.024,Malignant carcinoid tumor of the descending colon,45600532,Malignant carcinoid tumor of the descending colon,Condition,ICD10CM,6-char billing code,NA,C7A.024,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C7A.025,Malignant carcinoid tumor of the sigmoid colon,45595690,Malignant carcinoid tumor of the sigmoid colon,Condition,ICD10CM,6-char billing code,NA,C7A.025,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C7A.026,Malignant carcinoid tumor of the rectum,45586029,Malignant carcinoid tumor of the rectum,Condition,ICD10CM,6-char billing code,NA,C7A.026,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C7A.029,"Malignant carcinoid tumor of the large intestine, unspecified portion",45566618,"Malignant carcinoid tumor of the large intestine, unspecified portion",Condition,ICD10CM,6-char billing code,NA,C7A.029,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C7A.090,Malignant carcinoid tumor of the bronchus and lung,45547527,Malignant carcinoid tumor of the bronchus and lung,Condition,ICD10CM,6-char billing code,NA,C7A.090,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C7A.091,Malignant carcinoid tumor of the thymus,45595691,Malignant carcinoid tumor of the thymus,Condition,ICD10CM,6-char billing code,NA,C7A.091,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C7A.092,Secondary malignant neoplasm of unspecified site,45600533,Malignant carcinoid tumor of the stomach,Condition,ICD10CM,6-char billing code,NA,C7A.092,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C7A.093,Secondary malignant neoplasm of unspecified site,45552288,Malignant carcinoid tumor of the kidney,Condition,ICD10CM,6-char billing code,NA,C7A.093,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C7A.094,Secondary malignant neoplasm of unspecified site,45571542,"Malignant carcinoid tumor of the foregut, unspecified",Condition,ICD10CM,6-char billing code,NA,C7A.094,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C7A.095,Secondary malignant neoplasm of unspecified site,45595692,"Malignant carcinoid tumor of the midgut, unspecified",Condition,ICD10CM,6-char billing code,NA,C7A.095,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C7A.096,Secondary malignant neoplasm of unspecified site,45547528,"Malignant carcinoid tumor of the hindgut, unspecified",Condition,ICD10CM,6-char billing code,NA,C7A.096,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C7A.098,Secondary malignant neoplasm of unspecified site,45595693,Malignant carcinoid tumors of other sites,Condition,ICD10CM,6-char billing code,NA,C7A.098,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C7B.00,Secondary malignant neoplasm of unspecified site,45532940,"Secondary carcinoid tumors, unspecified site",Condition,ICD10CM,5-char billing code,NA,C7B.00,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C7B.01,Secondary malignant neoplasm of unspecified site,45552289,Secondary carcinoid tumors of distant lymph nodes,Condition,ICD10CM,5-char billing code,NA,C7B.01,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C7B.02,Secondary malignant neoplasm of unspecified site,45542632,Secondary carcinoid tumors of liver,Condition,ICD10CM,5-char billing code,NA,C7B.02,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C7B.03,Secondary malignant neoplasm of unspecified site,45542633,Secondary carcinoid tumors of bone,Condition,ICD10CM,5-char billing code,NA,C7B.03,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C7B.04,Secondary malignant neoplasm of unspecified site,45532941,Secondary carcinoid tumors of peritoneum,Condition,ICD10CM,5-char billing code,NA,C7B.04,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C7B.09,Secondary malignant neoplasm of unspecified site,45600534,Secondary carcinoid tumors of other sites,Condition,ICD10CM,5-char billing code,NA,C7B.09,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C7B.1,Secondary malignant neoplasm of unspecified site,45566619,Secondary Merkel cell carcinoma,Condition,ICD10CM,4-char billing code,NA,C7B.1,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C7B.8,Secondary malignant neoplasm of unspecified site,45571543,Other secondary neuroendocrine tumors,Condition,ICD10CM,4-char billing code,NA,C7B.8,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C80.0,"Disseminated malignant neoplasm, unspecified",35206334,"Disseminated malignant neoplasm, unspecified",Condition,ICD10CM,4-char billing code,NA,C80.0,2007-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C80.1,"Malignant (primary) neoplasm, unspecified",45561836,"Malignant (primary) neoplasm, unspecified",Condition,ICD10CM,4-char billing code,NA,C80.1,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.00,"Nodular lymphocyte predominant Hodgkin lymphoma, unspecified site",45581228,"Nodular lymphocyte predominant Hodgkin lymphoma, unspecified site",Condition,ICD10CM,5-char billing code,NA,C81.00,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.01,"Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of head, face, and neck",45557019,"Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of head, face, and neck",Condition,ICD10CM,5-char billing code,NA,C81.01,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.02,"Nodular lymphocyte predominant Hodgkin lymphoma, intrathoracic lymph nodes",45552290,"Nodular lymphocyte predominant Hodgkin lymphoma, intrathoracic lymph nodes",Condition,ICD10CM,5-char billing code,NA,C81.02,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.03,"Nodular lymphocyte predominant Hodgkin lymphoma, intra-abdominal lymph nodes",45561837,"Nodular lymphocyte predominant Hodgkin lymphoma, intra-abdominal lymph nodes",Condition,ICD10CM,5-char billing code,NA,C81.03,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.04,"Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of axilla and upper limb",45566621,"Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of axilla and upper limb",Condition,ICD10CM,5-char billing code,NA,C81.04,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.05,"Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",45590928,"Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",Condition,ICD10CM,5-char billing code,NA,C81.05,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.06,"Nodular lymphocyte predominant Hodgkin lymphoma, intrapelvic lymph nodes",45561838,"Nodular lymphocyte predominant Hodgkin lymphoma, intrapelvic lymph nodes",Condition,ICD10CM,5-char billing code,NA,C81.06,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.07,"Nodular lymphocyte predominant Hodgkin lymphoma, spleen",45600535,"Nodular lymphocyte predominant Hodgkin lymphoma, spleen",Condition,ICD10CM,5-char billing code,NA,C81.07,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.08,"Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of multiple sites",45595694,"Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of multiple sites",Condition,ICD10CM,5-char billing code,NA,C81.08,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.09,"Nodular lymphocyte predominant Hodgkin lymphoma, extranodal and solid organ sites",45542634,"Nodular lymphocyte predominant Hodgkin lymphoma, extranodal and solid organ sites",Condition,ICD10CM,5-char billing code,NA,C81.09,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.10,"Nodular sclerosis Hodgkin lymphoma, unspecified site",45581229,"Nodular sclerosis Hodgkin lymphoma, unspecified site",Condition,ICD10CM,5-char billing code,NA,C81.10,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.11,"Nodular sclerosis Hodgkin lymphoma, lymph nodes of head, face, and neck",45561839,"Nodular sclerosis Hodgkin lymphoma, lymph nodes of head, face, and neck",Condition,ICD10CM,5-char billing code,NA,C81.11,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.12,"Nodular sclerosis Hodgkin lymphoma, intrathoracic lymph nodes",45581230,"Nodular sclerosis Hodgkin lymphoma, intrathoracic lymph nodes",Condition,ICD10CM,5-char billing code,NA,C81.12,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.13,"Nodular sclerosis Hodgkin lymphoma, intra-abdominal lymph nodes",45542635,"Nodular sclerosis Hodgkin lymphoma, intra-abdominal lymph nodes",Condition,ICD10CM,5-char billing code,NA,C81.13,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.14,"Nodular sclerosis Hodgkin lymphoma, lymph nodes of axilla and upper limb",45532942,"Nodular sclerosis Hodgkin lymphoma, lymph nodes of axilla and upper limb",Condition,ICD10CM,5-char billing code,NA,C81.14,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.15,"Nodular sclerosis Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",45576345,"Nodular sclerosis Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",Condition,ICD10CM,5-char billing code,NA,C81.15,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.16,"Nodular sclerosis Hodgkin lymphoma, intrapelvic lymph nodes",45537846,"Nodular sclerosis Hodgkin lymphoma, intrapelvic lymph nodes",Condition,ICD10CM,5-char billing code,NA,C81.16,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.17,"Nodular sclerosis Hodgkin lymphoma, spleen",45600536,"Nodular sclerosis Hodgkin lymphoma, spleen",Condition,ICD10CM,5-char billing code,NA,C81.17,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.18,"Nodular sclerosis Hodgkin lymphoma, lymph nodes of multiple sites",45537847,"Nodular sclerosis Hodgkin lymphoma, lymph nodes of multiple sites",Condition,ICD10CM,5-char billing code,NA,C81.18,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.19,"Nodular sclerosis Hodgkin lymphoma, extranodal and solid organ sites",45586031,"Nodular sclerosis Hodgkin lymphoma, extranodal and solid organ sites",Condition,ICD10CM,5-char billing code,NA,C81.19,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.20,"Mixed cellularity Hodgkin lymphoma, unspecified site",45590929,"Mixed cellularity Hodgkin lymphoma, unspecified site",Condition,ICD10CM,5-char billing code,NA,C81.20,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.21,"Mixed cellularity Hodgkin lymphoma, lymph nodes of head, face, and neck",45552291,"Mixed cellularity Hodgkin lymphoma, lymph nodes of head, face, and neck",Condition,ICD10CM,5-char billing code,NA,C81.21,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.22,"Mixed cellularity Hodgkin lymphoma, intrathoracic lymph nodes",45605292,"Mixed cellularity Hodgkin lymphoma, intrathoracic lymph nodes",Condition,ICD10CM,5-char billing code,NA,C81.22,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.23,"Mixed cellularity Hodgkin lymphoma, intra-abdominal lymph nodes",45571544,"Mixed cellularity Hodgkin lymphoma, intra-abdominal lymph nodes",Condition,ICD10CM,5-char billing code,NA,C81.23,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.24,"Mixed cellularity Hodgkin lymphoma, lymph nodes of axilla and upper limb",45605293,"Mixed cellularity Hodgkin lymphoma, lymph nodes of axilla and upper limb",Condition,ICD10CM,5-char billing code,NA,C81.24,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.25,"Mixed cellularity Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",45537848,"Mixed cellularity Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",Condition,ICD10CM,5-char billing code,NA,C81.25,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.26,"Mixed cellularity Hodgkin lymphoma, intrapelvic lymph nodes",45552292,"Mixed cellularity Hodgkin lymphoma, intrapelvic lymph nodes",Condition,ICD10CM,5-char billing code,NA,C81.26,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.27,"Mixed cellularity Hodgkin lymphoma, spleen",45605294,"Mixed cellularity Hodgkin lymphoma, spleen",Condition,ICD10CM,5-char billing code,NA,C81.27,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.28,"Mixed cellularity Hodgkin lymphoma, lymph nodes of multiple sites",45566623,"Mixed cellularity Hodgkin lymphoma, lymph nodes of multiple sites",Condition,ICD10CM,5-char billing code,NA,C81.28,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.29,"Mixed cellularity Hodgkin lymphoma, extranodal and solid organ sites",45576346,"Mixed cellularity Hodgkin lymphoma, extranodal and solid organ sites",Condition,ICD10CM,5-char billing code,NA,C81.29,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.30,"Lymphocyte depleted Hodgkin lymphoma, unspecified site",45576347,"Lymphocyte depleted Hodgkin lymphoma, unspecified site",Condition,ICD10CM,5-char billing code,NA,C81.30,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.31,"Lymphocyte depleted Hodgkin lymphoma, lymph nodes of head, face, and neck",45566624,"Lymphocyte depleted Hodgkin lymphoma, lymph nodes of head, face, and neck",Condition,ICD10CM,5-char billing code,NA,C81.31,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.32,"Lymphocyte depleted Hodgkin lymphoma, intrathoracic lymph nodes",45537849,"Lymphocyte depleted Hodgkin lymphoma, intrathoracic lymph nodes",Condition,ICD10CM,5-char billing code,NA,C81.32,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.33,"Lymphocyte depleted Hodgkin lymphoma, intra-abdominal lymph nodes",45590930,"Lymphocyte depleted Hodgkin lymphoma, intra-abdominal lymph nodes",Condition,ICD10CM,5-char billing code,NA,C81.33,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.34,"Lymphocyte depleted Hodgkin lymphoma, lymph nodes of axilla and upper limb",45547531,"Lymphocyte depleted Hodgkin lymphoma, lymph nodes of axilla and upper limb",Condition,ICD10CM,5-char billing code,NA,C81.34,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.35,"Lymphocyte depleted Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",45595695,"Lymphocyte depleted Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",Condition,ICD10CM,5-char billing code,NA,C81.35,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.36,"Lymphocyte depleted Hodgkin lymphoma, intrapelvic lymph nodes",45605295,"Lymphocyte depleted Hodgkin lymphoma, intrapelvic lymph nodes",Condition,ICD10CM,5-char billing code,NA,C81.36,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.37,"Lymphocyte depleted Hodgkin lymphoma, spleen",45605296,"Lymphocyte depleted Hodgkin lymphoma, spleen",Condition,ICD10CM,5-char billing code,NA,C81.37,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.38,"Lymphocyte depleted Hodgkin lymphoma, lymph nodes of multiple sites",45581231,"Lymphocyte depleted Hodgkin lymphoma, lymph nodes of multiple sites",Condition,ICD10CM,5-char billing code,NA,C81.38,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.39,"Lymphocyte depleted Hodgkin lymphoma, extranodal and solid organ sites",45542636,"Lymphocyte depleted Hodgkin lymphoma, extranodal and solid organ sites",Condition,ICD10CM,5-char billing code,NA,C81.39,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.40,"Lymphocyte-rich Hodgkin lymphoma, unspecified site",45557020,"Lymphocyte-rich Hodgkin lymphoma, unspecified site",Condition,ICD10CM,5-char billing code,NA,C81.40,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.41,"Lymphocyte-rich Hodgkin lymphoma, lymph nodes of head, face, and neck",45557021,"Lymphocyte-rich Hodgkin lymphoma, lymph nodes of head, face, and neck",Condition,ICD10CM,5-char billing code,NA,C81.41,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.42,"Lymphocyte-rich Hodgkin lymphoma, intrathoracic lymph nodes",45566625,"Lymphocyte-rich Hodgkin lymphoma, intrathoracic lymph nodes",Condition,ICD10CM,5-char billing code,NA,C81.42,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.43,"Lymphocyte-rich Hodgkin lymphoma, intra-abdominal lymph nodes",45566626,"Lymphocyte-rich Hodgkin lymphoma, intra-abdominal lymph nodes",Condition,ICD10CM,5-char billing code,NA,C81.43,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.44,"Lymphocyte-rich Hodgkin lymphoma, lymph nodes of axilla and upper limb",45532943,"Lymphocyte-rich Hodgkin lymphoma, lymph nodes of axilla and upper limb",Condition,ICD10CM,5-char billing code,NA,C81.44,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.45,"Lymphocyte-rich Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",45561840,"Lymphocyte-rich Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",Condition,ICD10CM,5-char billing code,NA,C81.45,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.46,"Lymphocyte-rich Hodgkin lymphoma, intrapelvic lymph nodes",45595696,"Lymphocyte-rich Hodgkin lymphoma, intrapelvic lymph nodes",Condition,ICD10CM,5-char billing code,NA,C81.46,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.47,"Lymphocyte-rich Hodgkin lymphoma, spleen",45605297,"Lymphocyte-rich Hodgkin lymphoma, spleen",Condition,ICD10CM,5-char billing code,NA,C81.47,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.48,"Lymphocyte-rich Hodgkin lymphoma, lymph nodes of multiple sites",45600537,"Lymphocyte-rich Hodgkin lymphoma, lymph nodes of multiple sites",Condition,ICD10CM,5-char billing code,NA,C81.48,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.49,"Lymphocyte-rich Hodgkin lymphoma, extranodal and solid organ sites",45590931,"Lymphocyte-rich Hodgkin lymphoma, extranodal and solid organ sites",Condition,ICD10CM,5-char billing code,NA,C81.49,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.70,"Other Hodgkin lymphoma, unspecified site",45590932,"Other Hodgkin lymphoma, unspecified site",Condition,ICD10CM,5-char billing code,NA,C81.70,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.71,"Other Hodgkin lymphoma, lymph nodes of head, face, and neck",45561841,"Other Hodgkin lymphoma, lymph nodes of head, face, and neck",Condition,ICD10CM,5-char billing code,NA,C81.71,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.72,"Other Hodgkin lymphoma, intrathoracic lymph nodes",45552294,"Other Hodgkin lymphoma, intrathoracic lymph nodes",Condition,ICD10CM,5-char billing code,NA,C81.72,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.73,"Other Hodgkin lymphoma, intra-abdominal lymph nodes",45600538,"Other Hodgkin lymphoma, intra-abdominal lymph nodes",Condition,ICD10CM,5-char billing code,NA,C81.73,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.74,"Other Hodgkin lymphoma, lymph nodes of axilla and upper limb",45566627,"Other Hodgkin lymphoma, lymph nodes of axilla and upper limb",Condition,ICD10CM,5-char billing code,NA,C81.74,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.75,"Other Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",45552295,"Other Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",Condition,ICD10CM,5-char billing code,NA,C81.75,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.76,"Other Hodgkin lymphoma, intrapelvic lymph nodes",45595697,"Other Hodgkin lymphoma, intrapelvic lymph nodes",Condition,ICD10CM,5-char billing code,NA,C81.76,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.77,"Other Hodgkin lymphoma, spleen",45547533,"Other Hodgkin lymphoma, spleen",Condition,ICD10CM,5-char billing code,NA,C81.77,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.78,"Other Hodgkin lymphoma, lymph nodes of multiple sites",45605298,"Other Hodgkin lymphoma, lymph nodes of multiple sites",Condition,ICD10CM,5-char billing code,NA,C81.78,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.79,"Other Hodgkin lymphoma, extranodal and solid organ sites",45600539,"Other Hodgkin lymphoma, extranodal and solid organ sites",Condition,ICD10CM,5-char billing code,NA,C81.79,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.90,"Hodgkin lymphoma, unspecified, unspecified site",45600540,"Hodgkin lymphoma, unspecified, unspecified site",Condition,ICD10CM,5-char billing code,NA,C81.90,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.91,"Hodgkin lymphoma, unspecified, lymph nodes of head, face, and neck",45561842,"Hodgkin lymphoma, unspecified, lymph nodes of head, face, and neck",Condition,ICD10CM,5-char billing code,NA,C81.91,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.92,"Hodgkin lymphoma, unspecified, intrathoracic lymph nodes",45571546,"Hodgkin lymphoma, unspecified, intrathoracic lymph nodes",Condition,ICD10CM,5-char billing code,NA,C81.92,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.93,"Hodgkin lymphoma, unspecified, intra-abdominal lymph nodes",45571547,"Hodgkin lymphoma, unspecified, intra-abdominal lymph nodes",Condition,ICD10CM,5-char billing code,NA,C81.93,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.94,"Hodgkin lymphoma, unspecified, lymph nodes of axilla and upper limb",45566628,"Hodgkin lymphoma, unspecified, lymph nodes of axilla and upper limb",Condition,ICD10CM,5-char billing code,NA,C81.94,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.95,"Hodgkin lymphoma, unspecified, lymph nodes of inguinal region and lower limb",45552296,"Hodgkin lymphoma, unspecified, lymph nodes of inguinal region and lower limb",Condition,ICD10CM,5-char billing code,NA,C81.95,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.96,"Hodgkin lymphoma, unspecified, intrapelvic lymph nodes",45557022,"Hodgkin lymphoma, unspecified, intrapelvic lymph nodes",Condition,ICD10CM,5-char billing code,NA,C81.96,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.97,"Hodgkin lymphoma, unspecified, spleen",45571548,"Hodgkin lymphoma, unspecified, spleen",Condition,ICD10CM,5-char billing code,NA,C81.97,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.98,"Hodgkin lymphoma, unspecified, lymph nodes of multiple sites",45581233,"Hodgkin lymphoma, unspecified, lymph nodes of multiple sites",Condition,ICD10CM,5-char billing code,NA,C81.98,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C81.99,"Hodgkin lymphoma, unspecified, extranodal and solid organ sites",45576348,"Hodgkin lymphoma, unspecified, extranodal and solid organ sites",Condition,ICD10CM,5-char billing code,NA,C81.99,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C82.00,"Follicular lymphoma grade I, unspecified site",45557023,"Follicular lymphoma grade I, unspecified site",Condition,ICD10CM,5-char billing code,NA,C82.00,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C82.01,"Follicular lymphoma grade I, lymph nodes of head, face, and neck",45532944,"Follicular lymphoma grade I, lymph nodes of head, face, and neck",Condition,ICD10CM,5-char billing code,NA,C82.01,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C82.02,"Follicular lymphoma grade I, intrathoracic lymph nodes",45537850,"Follicular lymphoma grade I, intrathoracic lymph nodes",Condition,ICD10CM,5-char billing code,NA,C82.02,1970-01-01,2099-12-31,NA
ComorbidConditionVS,ICD-10-CM,NA,C82.03,"Follicular lymphoma grade I, intra-abdominal lymph nodes",45542637,"Follicular lymphoma grade I, intra-abdominal lymph nodes",Condition,ICD10CM,5-char billing code,NA,C82.03,1970-01-01,2099-12-31,NA
