value_set_name,code_system,logical_definition,code,code_description,concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
TumorMarkerTestVS,LOINC,NA,19170-0,Carcinoembryonic Ag [Moles/volume] in Pleural fluid,3026979,Carcinoembryonic Ag [Moles/volume] in Pleural fluid,Measurement,LOINC,Lab Test,S,19170-0,1970-01-01,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,19167-6,Carcinoembryonic Ag [Moles/volume] in Serum or Plasma,3027665,Carcinoembryonic Ag [Moles/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,19167-6,1970-01-01,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,10469-5,Carcinoembryonic Ag [Presence] in Tissue by Immune stain,3003092,Carcinoembryonic Ag [Presence] in Tissue by Immune stain,Measurement,LOINC,Lab Test,S,10469-5,1970-01-01,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,19168-4,Carcinoembryonic Ag [Units/volume] in Pleural fluid,3009274,Carcinoembryonic Ag [Units/volume] in Pleural fluid,Measurement,LOINC,Lab Test,S,19168-4,1970-01-01,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,10560-1,Carcinoembryonic Ag [Units/volume] in Semen,3003143,Carcinoembryonic Ag [Units/volume] in Semen,Measurement,LOINC,Lab Test,S,10560-1,1970-01-01,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,19166-8,Carcinoembryonic Ag [Units/volume] in Serum or Plasma,3013444,Carcinoembryonic Ag [Units/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,19166-8,1970-01-01,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,85337-4,Estrogen receptor Ag [Presence] in Breast cancer specimen by Immune stain,36203168,Estrogen receptor Ag [Presence] in Breast cancer specimen by Immune stain,Measurement,LOINC,Lab Test,S,85337-4,2017-06-23,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,40556-3,Estrogen receptor Ag [Presence] in Tissue by Immune stain,3041343,Estrogen receptor Ag [Presence] in Tissue by Immune stain,Measurement,LOINC,Lab Test,S,40556-3,2005-04-01,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,16112-5,Estrogen receptor [Interpretation] in Tissue,3004390,Estrogen receptor [Interpretation] in Tissue,Measurement,LOINC,Lab Test,S,16112-5,1970-01-01,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,14130-9,Estrogen receptor [Moles/mass] in Tissue,3021994,Estrogen receptor [Moles/mass] in Tissue,Measurement,LOINC,Lab Test,S,14130-9,1997-12-18,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,85310-1,Estrogen receptor fluorescence intensity [Type] in Breast cancer specimen by Immune stain,36203146,Estrogen receptor fluorescence intensity [Type] in Breast cancer specimen by Immune stain,Measurement,LOINC,Lab Test,S,85310-1,2017-06-23,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,10480-2,Estrogen+Progesterone receptor Ag [Presence] in Tissue by Immune stain,3000481,Estrogen+Progesterone receptor Ag [Presence] in Tissue by Immune stain,Measurement,LOINC,Lab Test,S,10480-2,1970-01-01,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,48676-1,HER2 [Interpretation] in Tissue,3048223,HER2 [Interpretation] in Tissue,Measurement,LOINC,Lab Test,S,48676-1,2007-03-20,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,32996-1,HER2 [Mass/volume] in Serum,3043105,HER2 [Mass/volume] in Serum,Measurement,LOINC,Lab Test,S,32996-1,2002-10-25,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,42914-2,HER2 [Mass/volume] in Serum by Immunoassay,3031549,HER2 [Mass/volume] in Serum by Immunoassay,Measurement,LOINC,Lab Test,S,42914-2,2005-11-07,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,85318-4,HER2 [Presence] in Breast cancer specimen by FISH,36203113,HER2 [Presence] in Breast cancer specimen by FISH,Measurement,LOINC,Lab Test,S,85318-4,2017-06-23,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,85319-2,HER2 [Presence] in Breast cancer specimen by Immune stain,36203114,HER2 [Presence] in Breast cancer specimen by Immune stain,Measurement,LOINC,Lab Test,S,85319-2,2017-06-23,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,51981-9,HER2 [Presence] in Serum by Immunoassay,3038499,HER2 [Presence] in Serum by Immunoassay,Measurement,LOINC,Lab Test,S,51981-9,2008-03-14,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,31150-6,HER2 [Presence] in Tissue by FISH,3004053,HER2 [Presence] in Tissue by FISH,Measurement,LOINC,Lab Test,S,31150-6,1970-01-01,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,72383-3,HER2 [Presence] in Tissue by Immunoassay,43055014,HER2 [Presence] in Tissue by Immunoassay,Measurement,LOINC,Lab Test,S,72383-3,2012-10-25,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,72382-5,HER2 [Units/volume] in Tissue by Immunoassay,43055013,HER2 [Units/volume] in Tissue by Immunoassay,Measurement,LOINC,Lab Test,S,72382-5,2012-10-25,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,18474-7,HER2 Ag [Presence] in Tissue by Immune stain,3019066,HER2 Ag [Presence] in Tissue by Immune stain,Measurement,LOINC,Lab Test,S,18474-7,1970-01-01,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,49683-6,HER2 gene copy number/Chromosome 17 copy number in Tissue by FISH,3032386,HER2 gene copy number/Chromosome 17 copy number in Tissue by FISH,Measurement,LOINC,Lab Test,S,49683-6,2007-08-09,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,74860-8,HER2 gene copy number/nucleus in Tissue by FISH,44816752,HER2 gene copy number/nucleus in Tissue by FISH,Measurement,LOINC,Lab Test,S,74860-8,2014-05-20,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,74885-5,HER2 panel - Tissue by FISH,44816777,HER2 panel - Tissue by FISH,Measurement,LOINC,Lab Test,S,74885-5,2014-05-15,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,83054-7,PD-L1 by clone 22C3 [Interpretation] in Tissue by Immune stain Narrative,42529560,PD-L1 by clone 22C3 [Interpretation] in Tissue by Immune stain Narrative,Measurement,LOINC,Lab Test,S,83054-7,2017-02-21,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,83052-1,PD-L1 by clone 22C3 [Presence] in Tissue by Immune stain,42529558,PD-L1 by clone 22C3 [Presence] in Tissue by Immune stain,Measurement,LOINC,Lab Test,S,83052-1,2017-02-21,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,83056-2,PD-L1 by clone 28-8 [Interpretation] in Tissue by Immune stain Narrative,42529175,PD-L1 by clone 28-8 [Interpretation] in Tissue by Immune stain Narrative,Measurement,LOINC,Lab Test,S,83056-2,2017-02-21,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,83055-4,PD-L1 by clone 28-8 [Presence] in Tissue by Immune stain,42529561,PD-L1 by clone 28-8 [Presence] in Tissue by Immune stain,Measurement,LOINC,Lab Test,S,83055-4,2017-02-21,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,83057-0,PD-L1 by clone SP142 [Presence] in Tissue by Immune stain,42529176,PD-L1 by clone SP142 [Presence] in Tissue by Immune stain,Measurement,LOINC,Lab Test,S,83057-0,2017-02-21,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,83053-9,Cells.programmed cell death ligand 1/100 viable tumor cells in Tissue by Immune stain. (source: LOINC),42529559,Cells.programmed cell death ligand 1/100 viable tumor cells in Tissue by Immune stain,Measurement,LOINC,Lab Test,S,83053-9,2017-02-21,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,85339-0,Progesterone receptor Ag [Presence] in Breast cancer specimen by Immune stain,36203170,Progesterone receptor Ag [Presence] in Breast cancer specimen by Immune stain,Measurement,LOINC,Lab Test,S,85339-0,2017-06-23,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,40557-1,Progesterone receptor Ag [Presence] in Tissue by Immune stain,3041608,Progesterone receptor Ag [Presence] in Tissue by Immune stain,Measurement,LOINC,Lab Test,S,40557-1,2005-04-01,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,16113-3,Progesterone receptor [Interpretation] in Tissue,3003289,Progesterone receptor [Interpretation] in Tissue,Measurement,LOINC,Lab Test,S,16113-3,1970-01-01,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,10861-3,Progesterone receptor [Mass/mass] in Tissue,3002307,Progesterone receptor [Mass/mass] in Tissue,Measurement,LOINC,Lab Test,S,10861-3,1970-01-01,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,31207-4,Progesterone receptor [Moles/mass] in Tissue,3015210,Progesterone receptor [Moles/mass] in Tissue,Measurement,LOINC,Lab Test,S,31207-4,1970-01-01,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,85331-7,Progesterone receptor fluorescence intensity [Type] in Breast cancer specimen by Immune stain,36203162,Progesterone receptor fluorescence intensity [Type] in Breast cancer specimen by Immune stain,Measurement,LOINC,Lab Test,S,85331-7,2017-06-23,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,47738-0,Prostate specific Ag [Mass/volume] in Body fluid,3052038,Prostate specific Ag [Mass/volume] in Body fluid,Measurement,LOINC,Lab Test,S,47738-0,1970-01-01,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,59230-3,Prostate specific Ag [Mass/volume] in Cerebral spinal fluid,40762321,Prostate specific Ag [Mass/volume] in Cerebral spinal fluid,Measurement,LOINC,Lab Test,S,59230-3,2010-03-25,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,59223-8,Prostate specific Ag [Mass/volume] in Peritoneal fluid,40762314,Prostate specific Ag [Mass/volume] in Peritoneal fluid,Measurement,LOINC,Lab Test,S,59223-8,2010-03-25,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,59221-2,Prostate specific Ag [Mass/volume] in Pleural fluid,40762312,Prostate specific Ag [Mass/volume] in Pleural fluid,Measurement,LOINC,Lab Test,S,59221-2,2010-03-25,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,19199-9,Prostate specific Ag [Mass/volume] in Semen,3038011,Prostate specific Ag [Mass/volume] in Semen,Measurement,LOINC,Lab Test,S,19199-9,1970-01-01,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,2857-1,Prostate specific Ag [Mass/volume] in Serum or Plasma,3013603,Prostate specific Ag [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,2857-1,1970-01-01,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,35741-8,Prostate specific Ag [Mass/volume] in Serum or Plasma by Detection limit <= 0.01 ng/mL,3034548,Prostate specific Ag [Mass/volume] in Serum or Plasma by Detection limit <= 0.01 ng/mL,Measurement,LOINC,Lab Test,S,35741-8,1970-01-01,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,83112-3,Prostate specific Ag [Mass/volume] in Serum or Plasma by Immunoassay,42529229,Prostate specific Ag [Mass/volume] in Serum or Plasma by Immunoassay,Measurement,LOINC,Lab Test,S,83112-3,2017-02-21,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,34611-4,Prostate specific Ag [Mass/volume] in Urine,3032915,Prostate specific Ag [Mass/volume] in Urine,Measurement,LOINC,Lab Test,S,34611-4,1970-01-01,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,19200-5,Prostate specific Ag [Moles/volume] in Semen,3002178,Prostate specific Ag [Moles/volume] in Semen,Measurement,LOINC,Lab Test,S,19200-5,1970-01-01,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,19197-3,Prostate specific Ag [Moles/volume] in Serum or Plasma,3037249,Prostate specific Ag [Moles/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,19197-3,1970-01-01,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,10508-0,Prostate specific Ag [Presence] in Tissue by Immune stain,3007273,Prostate specific Ag [Presence] in Tissue by Immune stain,Measurement,LOINC,Lab Test,S,10508-0,1970-01-01,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,19198-1,Prostate specific Ag [Units/volume] in Semen,3037774,Prostate specific Ag [Units/volume] in Semen,Measurement,LOINC,Lab Test,S,19198-1,1970-01-01,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,19195-7,Prostate specific Ag [Units/volume] in Serum or Plasma,3002131,Prostate specific Ag [Units/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,19195-7,1970-01-01,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,15325-4,Prostate specific Ag/Prostate volume calculated,3021841,Prostate specific Ag/Prostate volume calculated,Measurement,LOINC,Clinical Observation,S,15325-4,1998-03-19,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,15323-9,"Prostate specific Ag/Prostate volume calculated from height, width and length",3038091,"Prostate specific Ag/Prostate volume calculated from height, width and length",Measurement,LOINC,Clinical Observation,S,15323-9,1998-03-19,2099-12-31,NA
TumorMarkerTestVS,LOINC,NA,15324-7,Prostate specific Ag/Prostate volume calculated from planimetry,3033468,Prostate specific Ag/Prostate volume calculated from planimetry,Measurement,LOINC,Clinical Observation,S,15324-7,1998-03-19,2099-12-31,NA
